tag,stemtag,survey.ID,year,month,day,biannual,intraannual,sp,quadrat,lx,ly,measure,codes,notes,status,field.recorders,data.enter,stemID,treeID,dendDiam,dbh,new.band,dendroID,type,dir,dendHt,crown.condition,crown.illum,lianas,measureID,dbh2,DOY
102261,1,2019.03,2019,4,25,1,1,qual,1022,5.3,20.1,143.63,,,alive,Alyssa Terrell,Ian McGregor,13198,13198,NA,651.5,0,291,2,NA,1.4,NA,NA,NA,NA,672.7851169134717,115
102261,1,2019.04,2019,5,9,1,1,qual,1022,5.3,20.1,145.27,,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,651.5,0,291,2,NA,1.4,NA,NA,NA,NA,673.3189977570686,129
102261,1,2019.05,2019,5,22,1,1,qual,1022,5.3,20.1,145.61,, ,alive,Rebecca Banbury Morgan,Ian McGregor,13198,13198,NA,651.5,0,291,2,NA,1.4,NA,NA,NA,NA,673.4297337542098,142
102261,1,2019.06,2019,6,4,1,1,qual,1022,5.3,20.1,147.27,RE,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,651.5,0,291,2,NA,1.4,NA,NA,NA,NA,673.9704472118234,155
102261,1,2019.061,2019,6,18,1,1,qual,1022,5.3,20.1,13.4,,,alive,"Carl Malinsky, Jack Rosa, Ian McGregor",Ian McGregor,13198,13198,666,675,1,969,2,NA,1.4,NA,NA,NA,NA,675,169
102261,1,2019.07,2019,6,20,1,1,qual,1022,5.3,20.1,13.59,,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.0605031632397,171
102261,1,2019.08,2019,7,11,1,1,qual,1022,5.3,20.1,13.91,,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.1623775556382,192
102261,1,2019.09,2019,7,25,1,1,qual,1022,5.3,20.1,14.84,,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.4584745654611,206
102261,1,2019.1,2019,8,8,1,1,qual,1022,5.3,20.1,14.69,,,alive,Ian McGregor,Ian McGregor,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.410738538879,220
102261,1,2019.11,2019,8,22,1,1,qual,1022,5.3,20.1,14.72,,,alive,Alyssa Terrell,Alyssa Terrell,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.420275468367,234
102261,1,2019.12,2019,9,5,1,1,qual,1022,5.3,20.1,15.1,,,alive,Alyssa Terrell,Alyssa Terrell,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.5412382260955,248
102261,1,2019.13,2019,10,2,1,1,qual,1022,5.3,20.1,15.05,,,alive,Alyssa Terrell,Alyssa Terrell,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.5253385321935,275
102261,1,2019.14,2019,10,17,1,1,qual,1022,5.3,20.1,15.23,,,alive,Alyssa Terrell,Alyssa Terrell,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.5826414721952,290
102261,1,2019.15,2019,11,6,1,1,qual,1022,5.3,20.1,15.84,,,alive,"Helen Bontrager, Zoi Paraskevopoulou",Alyssa Terrell,13198,13198,NA,675,0,969,2,NA,1.4,NA,NA,NA,NA,675.7768703969507,310
102262,1,2011.01,2011,3,24,1,1,qual,1022,1.8,20,39.99,,,alive,Jenny McGarvey,JM/LL/CK/LB,13199,13199,529,516.1,1,292,2,NA,1.3,4,4,NA,NA,516.1,83
102262,1,2011.02,2011,5,9,1,1,qual,1022,1.8,20,40.37,,,alive,TK/CJ/LL,TK/CJ/LL,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,516.2213024192428,129
102262,1,2011.03,2011,5,13,1,1,qual,1022,1.8,20,40.3,,,alive,LL/TK,LL/TK,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,516.1989334631769,133
102262,1,2011.04,2011,5,16,1,1,qual,1022,1.8,20,41.68,,,alive,TB,TB,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,516.6395785807276,136
102262,1,2011.05,2011,5,24,1,1,qual,1022,1.8,20,41.82,,,alive,JM/SM,JM/SM,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,516.6842845718925,144
102262,1,2011.06,2011,6,6,1,1,qual,1022,1.8,20,43.3,,,alive,LL/KS,LL/KS,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.156965948094,157
102262,1,2011.07,2011,6,13,1,1,qual,1022,1.8,20,44.53,,,alive,LL/MC,LL/MC,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.5498821618836,164
102262,1,2011.08,2011,6,20,1,1,qual,1022,1.8,20,44.83,,,alive,NA,NA,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.6457029807491,171
102262,1,2011.09,2011,6,27,1,1,qual,1022,1.8,20,44.75,,,alive,NA,NA,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.6201664016779,178
102262,1,2011.1,2011,7,5,1,1,qual,1022,1.8,20,44.77,,,alive,MC/LL,MC/LL,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.6265680157017,186
102262,1,2011.11,2011,7,11,1,1,qual,1022,1.8,20,45.46,,,alive,TK/Mike C.,TK/Mike C.,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.8470473860339,192
102262,1,2011.12,2011,7,18,1,1,qual,1022,1.8,20,45.57,,,alive,Mike/Lorien,Mike/Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.8821883090385,199
102262,1,2011.13,2011,7,25,1,1,qual,1022,1.8,20,45.38,,,alive,Lorien,Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.8214648895432,206
102262,1,2011.14,2011,8,1,1,1,qual,1022,1.8,20,45.85,,,alive,Lorien,Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,517.9716527679047,213
102262,1,2011.15,2011,8,8,1,1,qual,1022,1.8,20,46.23,,,alive,Lorien,Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.0930657899593,220
102262,1,2011.16,2011,8,22,1,1,qual,1022,1.8,20,46.58,,,alive,Lorien,Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.2049301720264,234
102262,1,2011.17,2011,9,6,1,1,qual,1022,1.8,20,48,,,alive,Caroline/Lorien,Caroline/Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.6587654207653,249
102262,1,2011.18,2011,9,19,1,1,qual,1022,1.8,20,47.1,,,alive,Caroline/Lorien,Caroline/Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.3711029008555,262
102262,1,2011.19,2011,10,5,1,1,qual,1022,1.8,20,46.96,,,alive,Caroline/John/V,Caroline/John/V,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.3263947677382,278
102262,1,2011.2,2011,10,16,1,1,qual,1022,1.8,20,47.09,,,alive,Caroline/Lorien,Caroline/Lorien,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,518.3679277647223,289
102262,1,2011.21,2011,11,1,1,1,qual,1022,1.8,20,54.91,,,alive,Caroline/Lorien/Leah,Caroline/Lorien/Leah,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8689559674673,305
102262,1,2011.22,2011,11,17,1,1,qual,1022,1.8,20,53.62,,,alive,John/Lulu/Leah,John/Lulu/Leah,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.4561607167051,321
102262,1,2011.23,2011,12,15,1,1,qual,1022,1.8,20,52.5,,,alive,Jennifer McGarvey,Jennifer McGarvey,13199,13199,NA,516.1,0,292,2,NA,1.3,4,4,NA,NA,520.0978444917185,349
102262,1,2012.01,2012,3,15,1,1,qual,1022,1.75,20,50.87,,,alive,Caroline Johnson,CJ/LC/BB,13199,13199,NA,516.1,0,292,2,NA,1.3,4,4,NA,NA,519.576480451564,75
102262,1,2012.02,2012,4,11,1,1,qual,1022,1.75,20,50.9,,,alive,Bettina,Bettina,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,519.5860944010938,102
102262,1,2012.03,2012,4,25,1,1,qual,1022,1.75,20,51.52,,,alive,Bettina/Caroline/Ben M.,Bettina/Caroline/Ben M.,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,519.7843725806415,116
102262,1,2012.04,2012,5,8,1,1,qual,1022,1.75,20,51.47,,,alive,Caroline/Bettina,Caroline/Bettina,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,519.7683952051104,129
102262,1,2012.05,2012,5,22,1,1,qual,1022,1.75,20,52.21,,,alive,"Erika, Caity, LC, CK","Erika, Caity, LC, CK",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.0051101110928,143
102262,1,2012.06,2012,6,5,1,1,qual,1022,1.75,20,52.86,,,alive,"Lorien, Leah","Lorien, Leah",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.2130243125923,157
102262,1,2012.07,2012,6,19,1,1,qual,1022,1.75,20,53.54,,,alive,"Erika Gonazlez, Homan, Lemman","Erika Gonazlez, Homan, Lemman",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.4305812387745,171
102262,1,2012.08,2012,7,2,1,1,qual,1022,1.75,20,53.45,,,alive,"Lulu, Homan, Bill's nephew","Lulu, Homan",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.401792377104,184
102262,1,2012.09,2012,7,16,1,1,qual,1022,1.75,20,53.82,,,alive,"Gonzalez, Zhang, Lemman","Gonzalez, Zhang, Lemman",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.5201713755679,198
102262,1,2012.1,2012,7,30,1,1,qual,1022,1.75,20,53.96,,,alive,"Zhang, Southon, Homan","Zhang, Southon, Homan",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.5649796863134,212
102262,1,2012.11,2012,8,14,1,1,qual,1022,1.75,20,54.35,,,alive,"Southon, Zhang","Southon, Zhang",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.689756359878,227
102262,1,2012.12,2012,8,29,1,1,qual,1022,1.75,20,54.76,,,alive,"LC, Zhang","LC, Zhang",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8209767577279,242
102262,1,2012.13,2012,9,10,1,1,qual,1022,1.75,20,54.82,,,alive,"Zhang, JW, Homan","Zhang, JW, Homan",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8402035341256,254
102262,1,2012.14,2012,9,25,1,1,qual,1022,1.75,20,54.23,,,alive,"Robin, Gonzalez",CH,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.6513924241591,269
102262,1,2012.15,2012,10,9,1,1,qual,1022,1.75,20,54.75,,,alive,"Robin, Gonzalez, Woltz",CH,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8178080919058,283
102262,1,2012.16,2012,10,23,1,1,qual,1022,1.75,20,54.24,,,alive,"Caity, Gonzalez, Teixeira",CH,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.6545620002034,297
102262,1,2012.17,2012,11,26,1,1,qual,1022,1.75,20,54.45,,,alive,"Gonzalez, Woltz",CH,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.7217937376926,331
102262,1,2012.18,2012,11,29,1,1,qual,1022,1.75,20,54.25,,,alive,Erika Gonzalez,EG/CH,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.6577874075929,334
102262,1,2013.01,2013,3,19,1,1,qual,1022,1.8,20,54.43,,,alive,Erika Gonzalez,Mike Belovitch,13199,13199,524.1,516.1,0,292,2,NA,1.3,4,4,NA,NA,520.7154153015872,78
102262,1,2013.02,2013,4,8,1,1,qual,1022,1.8,20,53.85,,,alive,"Belovitch, Chapman","Belovitch, Chapman",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.5298062822435,98
102262,1,2013.03,2013,4,23,1,1,qual,1022,1.8,20,54.7,,,alive,"Belovitch, Chapman","Belovitch, Chapman",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8018271260357,113
102262,1,2013.04,2013,5,6,1,1,qual,1022,1.8,20,54.76,,,alive,"Belovitch, Chapman","Belovitch, Chapman",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.82103577595,126
102262,1,2013.05,2013,5,20,1,1,qual,1022,1.8,20,54.9,,,alive,"Chapman, Mendenhall, Belovitch, Schoenemann, Luke, Kelsey","Chapman, Mendenhall, Belovitch, Schoenemann, Luke, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,520.8658622572506,140
102262,1,2013.06,2013,6,3,1,1,qual,1022,1.8,20,56.65,,,alive,"Kelsey, Ryan, Mike","Kelsey, Ryan, Mike",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,521.4260335496185,154
102262,1,2013.07,2013,6,17,1,1,qual,1022,1.8,20,57.33,,,alive,"Ryan, Kelsey","Ryan, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,521.6437538586579,168
102262,1,2013.08,2013,7,1,1,1,qual,1022,1.8,20,59.5,,,alive,"Mike, Kelsey","Mike, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.3387742591491,182
102262,1,2013.09,2013,7,15,1,1,qual,1022,1.8,20,58.12,,,alive,"Ryan, Kelsey","Ryan, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,521.8967866836529,196
102262,1,2013.1,2013,7,29,1,1,qual,1022,1.8,20,58.77,,,alive,"Mike, Kelsey","Mike, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.1049642901152,210
102262,1,2013.11,2013,8,12,1,1,qual,1022,1.8,20,58.15,,,alive,"Ryan, Kelsey","Ryan, Kelsey",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,521.9064205308214,224
102262,1,2013.12,2013,8,26,1,1,qual,1022,1.8,20,58.74,,,alive,"Mike, Greg","Mike, Greg",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.0954015259135,238
102262,1,2013.13,2013,9,9,1,1,qual,1022,1.8,20,59.38,,,alive,"Mike, Erika","Mike, Erika",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.3004002201471,252
102262,1,2013.14,2013,9,23,1,1,qual,1022,1.8,20,58.55,,,alive,"Mike, Greg","Mike, Greg",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.0345282639811,266
102262,1,2013.15,2013,10,9,1,1,qual,1022,1.8,20,58.83,,,alive,Mike Belovitch,Mike Belovitch,13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.1242260409365,282
102262,1,2013.16,2013,10,29,1,1,qual,1022,1.8,20,58.69,,,alive,"Erika, Mike, Amy, Greg","Erika, Mike, Amy, Greg",13199,13199,NA,516.1,0,292,2,NA,1.3,NA,NA,NA,NA,522.0794053920276,302
102262,1,2014.01,2014,3,24,1,1,qual,1022,1.8,20,58.81,,,alive,Erika Gonzalez,Valentine Herrmann,13199,13199,530,532.7999878,0,292,2,NA,1.3,4,4,NA,NA,532.7999878,83
102262,1,2014.02,2014,4,14,1,1,qual,1022,1.8,20,58.55,,,alive,"Emily, John, Erika","Emily, John, Erika",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,532.7167174779566,104
102262,1,2014.03,2014,5,1,1,1,qual,1022,1.8,20,60.21,,,alive,"Gonzalez, Bennett","Gonzalez, Bennett",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,533.2483456047948,121
102262,1,2014.04,2014,5,13,1,1,qual,1022,1.8,20,60.12,,,alive,"Gonzalez, Lavelle, Bowman-Lipton","Gonzalez, Lavelle, Bowman-Lipton",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,533.2194899679569,133
102262,1,2014.05,2014,5,27,1,1,qual,1022,1.8,20,60.57,,,alive,"Gonzalez, Lavelle, Ross","Gonzalez, Lavelle, Ross",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,533.3636445811406,147
102262,1,2014.06,2014,6,10,1,1,qual,1022,1.8,20,61.84,,,alive,"Erika Gonzalez, Amy Lewis","Erika Gonzalez, Amy Lewis",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,533.7705201346816,161
102262,1,2014.07,2014,6,23,1,1,qual,1022,1.8,20,62.2,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,533.8858653912445,174
102262,1,2014.08,2014,7,7,1,1,qual,1022,1.8,20,62.62,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.020452368348,188
102262,1,2014.09,2014,7,21,1,1,qual,1022,1.8,20,62.77,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.0685341756824,202
102262,1,2014.1,2014,8,4,1,1,qual,1022,1.8,20,62.87,,,alive,Amy Lewis,Amy Lewis,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.1005738302279,216
102262,1,2014.11,2014,8,18,1,1,qual,1022,1.8,20,62.93,,,alive,"Amy Lewis, Anne Marie","Amy Lewis, Anne Marie",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.1198271118942,230
102262,1,2014.12,2014,9,2,1,1,qual,1022,1.8,20,63.88,,,alive,"Amy Lewis, Brandon","Amy Lewis, Brandon",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.4243430584131,245
102262,1,2014.13,2014,9,15,1,1,qual,1022,1.8,20,63.78,,,alive,"Justin C., Amy Lewis","Justin C., Amy Lewis",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.3922891755515,258
102262,1,2014.14,2014,10,27,1,1,qual,1022,1.8,20,63.94,,,alive,Valentine Herrmann,Maryam Sedaghatpour,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.4435847682697,300
102262,1,2015.01,2015,3,26,1,1,qual,1022,1.75,20,63.31,,,alive,Kent Harlow,Kent Harlow,13199,13199,532.5,532.7999878,0,292,2,NA,1.3,4,4,NA,NA,534.2416575500786,85
102262,1,2015.02,2015,4,23,1,1,qual,1022,1.75,20,64.9,,,alive,"Jade, Maria, Erika, Valentine","Jade, Maria, Erika, Valentine",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.7513525138816,113
102262,1,2015.03,2015,5,7,1,1,qual,1022,1.75,20,65.02,,,alive,"Erika, Maria","Erika, Maria",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,534.7898176179693,127
102262,1,2015.04,2015,5,19,1,1,qual,1022,1.75,20,66,,,alive,Cheng Yin,Cheng Yin,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,535.1040706088418,139
102262,1,2015.05,2015,6,3,1,1,qual,1022,1.75,20,67.2,,,alive,Cheng Yin,Cheng Yin,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,535.4889365177687,154
102262,1,2015.06,2015,6,16,1,1,qual,1022,1.75,20,67.66,,,alive,"Cheng Yin, Tori, MW","Cheng Yin, Tori, MW",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,535.6364892946723,167
102262,1,2015.07,2015,7,1,1,1,qual,1022,1.75,20,68.38,,,alive,"Cheng, Tori","Cheng, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,535.8674684282478,182
102262,1,2015.08,2015,7,14,1,1,qual,1022,1.75,20,69.03,,,alive,"Cheng, Tori","Cheng, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,536.0760624708097,195
102262,1,2015.09,2015,7,28,1,1,qual,1022,1.75,20,68.86,,,alive,"Cheng, Tori","Cheng, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,536.0214970132232,209
102262,1,2015.1,2015,8,11,1,1,qual,1022,1.75,20,68.88,,,alive,"Cheng, Tori","Cheng, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,536.0279367160722,223
102262,1,2015.11,2015,8,25,1,1,qual,1022,1.75,20,66.81,,,alive,"Cheng, Tori","Cheng, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,535.3638350725525,237
102262,1,2015.12,2015,9,16,1,1,qual,1022,1.75,20,69.27,,,alive,Tori,Tori,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,536.1530729274915,259
102262,1,2015.13,2015,11,2,1,1,qual,1022,1.75,20,69.7,,,alive,"Maria Wang, Shannon Herrity, Tori Meakem, Elizabeth Dupuis, Gonzalez, Worley, Lauren, Olivia, John","Maria Wang, Shannon Herrity, Tori Meakem, Elizabeth Dupuis, Gonzalez, Worley, Lauren, Olivia, John",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,536.2910979139733,306
102262,1,2016.01,2016,4,6,1,1,qual,1022,1.75,20,69.38,,,alive,"Valentine Herrmann, Avery Parmiter",Thomas Blair,13199,13199,535,532.7999878,0,292,2,NA,1.3,4,4,NA,NA,536.1884159891792,97
102262,1,2016.02,2016,5,12,1,1,qual,1022,1.75,20,72.63,,,alive,Tori Meakem,Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.2318553351282,133
102262,1,2016.03,2016,5,26,1,1,qual,1022,1.75,20,72.72,,,alive,Tori Meakem,Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.2607681821581,147
102262,1,2016.04,2016,6,9,1,1,qual,1022,1.75,20,72.51,,,alive,Tori Meakem,Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.1933212030987,161
102262,1,2016.05,2016,6,23,1,1,qual,1022,1.75,20,73.67,,,alive,Tori Meakem,Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.565901125438,175
102262,1,2016.06,2016,7,7,1,1,qual,1022,1.75,20,74.25,,,alive,"Tom, Tori","Tom, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.7522567312889,189
102262,1,2016.07,2016,7,21,1,1,qual,1022,1.75,20,72.44,,,alive,"Tom, Tori","Tom, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.1708107019101,203
102262,1,2016.08,2016,8,4,1,1,qual,1022,1.75,20,75.16,,,alive,"Tori, Kate","Tori, Kate",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.0446424036766,217
102262,1,2016.09,2016,8,18,1,1,qual,1022,1.75,20,75.3,,,alive,Tori Meakem,Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.089610793336,231
102262,1,2016.1,2016,9,1,1,1,qual,1022,1.75,20,74.91,,,alive,"Tori, Kate","Tori, Kate",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.9642676598434,245
102262,1,2016.11,2016,9,13,1,1,qual,1022,1.75,20,74.64,,,alive,"Erika, Tori","Erika, Tori",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,537.8774837217231,257
102262,1,2016.12,2016,9,29,1,1,qual,1022,1.75,20,75.32,,,alive,"Tori, Kate","Tori, Kate",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.096027502012,273
102262,1,2016.13,2016,10,13,1,1,qual,1022,1.75,20,75.83,,,alive,"Tori, Kate","Tori, Kate",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.2599417337364,287
102262,1,2016.14,2016,10,27,1,1,qual,1022,1.75,20,75.16,,,alive,"Tori, Kate","Tori, Kate",13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.0446315519661,301
102262,1,2016.15,2016,11,10,1,1,qual,1022,1.75,20,75.06,,,alive,"Kate Aldrich, Sally Bowers",Tori Meakem,13199,13199,NA,532.7999878,0,292,2,NA,1.3,NA,NA,NA,NA,538.0124791763379,315
102262,1,2017.01,2017,4,18,1,1,qual,1022,1.8,20,75.3,,,alive,"Erika Gonzalez-Akre, Joe Kolowski",Caroline Kittle,13199,13199,NA,532.8,0,292,2,NA,1.3,4,4,NA,NA,538.0895872465453,108
102262,1,2017.02,2017,5,18,1,1,qual,1022,1.8,20,77.52,,,alive,Victoria Meakem,Victoria Meakem,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,538.8032327617001,138
102262,1,2017.03,2017,6,2,1,1,qual,1022,1.8,20,77.93,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,538.9350939362039,153
102262,1,2017.04,2017,6,21,1,1,qual,1022,1.8,20,78.05,,,alive,Abigail Ferson,Abigail Ferson,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,538.9736582340036,172
102262,1,2017.05,2017,6,30,1,1,qual,1022,1.8,20,77.65,,,alive,Abigail Ferson,Abigail Ferson,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,538.8450092716084,181
102262,1,2017.06,2017,7,13,1,1,qual,1022,1.8,20,78.63,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,539.1601921608362,194
102262,1,2017.07,2017,7,31,1,1,qual,1022,1.8,20,79.38,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,539.4014499871874,212
102262,1,2017.09,2017,8,17,1,1,qual,1022,1.8,20,79.68,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,539.4979370555378,229
102262,1,2017.1,2017,9,11,1,1,qual,1022,1.8,20,81.86,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,540.1994841887658,254
102262,1,2017.11,2017,9,21,1,1,qual,1022,1.8,20,81.7,,,alive,Ryan Helcoski,Ryan Helcoski,13199,13199,NA,532.8,0,292,2,NA,1.3,NA,NA,NA,NA,540.1480072652091,264
